# Korean lexical tensification (경음화) — Hangul word<TAB>0-based syllable indices whose onset tenses.
# NOT rule-derivable (Sino-Korean §26 needs Hanja etymology); sourced from wikipron kor_hang narrow.
# Ported from espeak-ng-portable koreanTensLexicon.ts. See docs/ko_native_bringup_investigation.md.
가능성	2
가단조	2
가라앉다	3
가분수	2
가설법	2
가스	0,1
가슴골	2
가연성	2
가운	0
가을밤	2
가을빛	2
가장조	2
가정법	2
가짜뉴스	3
갈대	1
갈등	1
갈림길	2
갈색	1
갈수록	1
갈증	1
갈증나다	1
감다	1
감염증	2
감자	1
감정가	2
강가	1
강경증	2
강권	1
강점	1
강주걱양태	1
개미핥기	3
개발자	2
개별자	2
개수	1
개장국	2
거스름돈	3
건망증	2
걸신	1
걸작	1
검다	1
검스	1
겉핥다	2
게임	0
게임기	0
게임성	0
게타	0
겜	0
겨울밤	2
겨울빛	2
겨울잠	2
결단	1
결단코	1
결사옹위	1
결석	1
결석하다	1
결속	1
결심	1
결심하다	1
결장	1
결점	1
결정	1
결정되다	1
결정론	1
결정수	1
결정짓다	1
결정체	1
결정하다	1
결정화	1
경구	1
경멸적	2
경찰서	2
계절적	2
고가	1
고가사다리차	1
고물상	2
고산병	2
고소공포증	4
고속철도	3
고질병	2
고출산	2
곤충공포증	4
골	0
골대	1
골동	1
골동품	1
골수	1
골인	0
골인하다	0
골자	1
골절	1
골키퍼	0
골프	0
골프공	0
골프채	0
곪다	1
곰국	1
공민권	2
공법	1
공수병	2
공적	1
공정가	2
공주병	2
공통점	2
공포공포증	4
공포증	2
과	0
과대평가	3
과대평가되다	3
과대평가하다	3
과보	1
과소평가	3
과소평가하다	3
과팅	0
관건	1
관련성	2
관용구	2
관점	1
괄시	1
광견병	2
광기	1
광대공포증	4
광우병	2
광장공포증	4
괴혈병	2
교과서	1
교점	1
구결자	2
구두점	2
구분자	2
굴절	1
굴종	1
굶다	1
그레이프프루트	0
그리스	2
근일점	2
글라스	2
글자	1
기발	1
기법	1
기본값	2
기술자	2
기왕증	2
길가	1
길강아지	1
길거리	1
길동무	1
길벗	1
길손	1
김냉국	2
김밥	1
김일성화	2
김치국	2
껴안다	2
꿀잠	1
꿈결	1
끌어안다	3
나단조	2
나무결	2
나장조	2
난센스	1,2
날조	1
날짐승	1
남다	1
남성공포증	4
남자공포증	4
내과	1
내림가단조	4
내림가장조	4
내림나단조	4
내림나장조	4
내림다장조	4
내림라장조	4
내림마단조	4
내림마장조	4
내림바장조	4
내림사장조	4
냉국	1
냥줍	1
넓다	1
넘다	1
네발가락도롱뇽	2
노동법	2
노로바이러스	5
노스다코타	1
노스캐럴라이나	1
노스캐롤라이나	1
노인병학	2
논길	1
논쟁점	2
놀이감	2
농장	1
뇌졸중	2
뇌졸증	2
눈곱	1
눈길	1
눈동자	1
눈빛	1
눈사람	1
눈살	1
눈송이	1
뉴스	1
늘상	1
능격	1
니콜라스	3
다가	1
다단조	2
다듬다	2
다장조	2
다크서클	2
다행증	2
단점	1
단조	1
달밤	1
달빛	1
달성	1
달성하다	1
닮다	1
담다	1
담벼락	1
담주	1
당뇨병	2
대가	1
대격	1
대문자	2
대분수	2
대시보드	1
대인공포증	4
댄스	1
더듬다	2
더플백	2
데릴사위	2
데이터베이스	5
도살장	2
돈가스	1,2
돈까스	2
돈벌레	1
돌밥	1
동물공포증	4
동종요법	3
되감다	2
두문자	2
두뿔코뿔소	4
둘러앉다	3
드넓다	2
드레스	2
들보	1
들소	1
등불	1
등줄숭어	1
디바이스	3
딸감	1
땅거미	1
땅속길	1
때수건	1
떫다	1
떫디떫다	1,3
똥개	1
똥구멍	1
뚧다	1
뚱보	1
뛰어넘다	3
뜻글자	2
라단조	2
라볶이	1
라이선스	3
라이트세이버	3
라장조	2
라크로스	3
레깅스	2
레슬링	1
레이스	2
레트로바이러스	6
렬도	1
렬등	1
령장	1
로맨스	2
로스안젤스	1
로스앤젤레스	1,5
로타바이러스	5
르네상스	2,3
리겜	1
리노바이러스	5
린스	1
릴리스	2
마구간	2
마늘냉국	3
마단조	2
마법소녀	1
마사지	1
마사지하다	1
마술사	2
마우스	2
마음성	2
마음속	2
마이너스	3
마이크로소프트	4
마이크로프로세서	6,7
마장조	2
막장드라마	2
만두국	2
만성적	2
만수르	1
만점	1
만회골	2
말동무	1
말미암다	3
말벗	1
말살하다	1
말세	1
말솜씨	1
말주변	1
맘속	1
맞춤법	2
매실주	2
매트리스	3
맥주잔	2
머그잔	2
머금다	2
멀티골	2
메이스	2
면발	1
면허증	2
멸적	1
멸절	1
멸종	1
명령법	2
명명법	2
명자	1
모솔	1
몰상식	1
몰수	1
몰수되다	1
몰수하다	1
몸빛깔	1
몸집	1
몸짓	1
몽구스	2
무대공포증	4
무언증	2
무조건	2
문과	1
문둥병	2
문법	1
문자	1
문자반	1
문제점	2
문지방	1
물가	1
물개	1
물결	1
물고기	1
물고기자리	1
