# fa first-syllable-vowel PIN — skeleton <TAB> correct first SHORT vowel (a/e/o). Corrects the tagger's
# /a/-prior default on lexically-fixed first vowels: the vowel is in the clean training data but
# the lightweight BiLSTM can't memorise every lexical exception. FREQUENT (HomoRich freq≥30) + CONSISTENT
# (≥90% one vowel, non-homograph) + agreement-validated. آ-initial words excluded (the deterministic
# word-initial آ→long aː rule in faTagger.ts owns them). Applied as a first-vowel transplant. Build: tools/fa-restoration/build_pin.py
أبر	a
أبی	e
ابتدا	e
ابتدای	e
ابتدایی	e
ابتلا	e
ابداع	e
ابدی	a
ابر	a
ابراز	e
ابراهیم	e
ابرها	a
ابرهای	a
ابری	a
ابریشم	a
ابریشمی	a
ابزار	a
ابزارها	a
ابزارهای	a
ابزارهایی	a
ابزاری	a
ابعاد	a
ابلاغ	e
ابهام	e
ابوالفضل	a
ابی	e
اتاق	o
اتاقش	o
اتاقم	o
اتاقهای	o
اتحاد	e
اتخاذ	e
اتصال	e
اتفاق	e
اتفاقا	e
اتفاقات	e
اتفاقی	e
اتمام	e
اتمی	a
اتو	o
اتوبوس	o
اتومبیل	o
اتومبیلرانی	o
اتکا	e
اثبات	e
اثر	a
اثرات	a
اثربخشی	a
اثری	a
اجاره	e
اجازه	e
اجاق	o
اجتماع	e
اجتماعی	e
اجتناب	e
اجرا	e
اجراهای	e
اجرای	e
اجرایی	e
اجزای	a
اجسام	a
اجناس	a
احترام	e
احتمال	e
احتمالا	e
احتمالی	e
احتیاج	e
احتیاط	e
احداث	e
احساس	e
احساسات	e
احساساتش	e
احساسی	e
احسان	e
احمد	a
احوال	a
احکام	a
احیای	e
اخبار	a
اختراع	e
اختصاص	e
اختصاصی	e
اختلاف	e
اختلافات	e
اختلال	e
اختلالات	e
اختیار	e
اخذ	a
اخراج	e
اخلاق	a
اخلاقی	a
اخیر	a
اخیرا	a
ادا	a
ادارات	e
اداره	e
اداری	e
ادام	e
ادامه	e
ادب	a
ادبی	a
ادبیات	a
ادعا	e
ادعای	e
ادم	a
ادویه	a
ادویهجات	a
ادویهها	a
ادویههای	a
ادیان	a
اذیت	a
ارائه	e
ارائهشده	e
ارائهی	e
اراده	e
ارایه	e
ارایههای	e
ارایهی	e
ارتباط	e
ارتباطات	e
ارتباطی	e
ارتش	a
ارتفاع	e
ارتفاعات	e
ارتقا	e
ارتقاء	e
ارتقای	e
ارث	e
اردبیل	a
اردو	o
اردوهای	o
اردوگاه	o
اردیبهشت	o
ارز	a
ارزان	a
ارزش	a
ارزشش	a
ارزشمند	a
ارزشمندی	a
ارزشهای	a
ارزیابی	a
ارسال	e
ارسالی	e
ارشاد	e
ارشد	a
ارمغان	a
ارههای	a
ارواح	a
اروپا	o
اروپایی	o
ارگانیک	o
ازت	a
ازدواج	e
ازش	a
ازشون	a
اساتید	a
اساس	a
اساسا	a
اساسی	a
اسامی	a
اسب	a
اسباببازی	a
اسباببازیها	a
اسباببازیهای	a
اسباببازیهایش	a
اسبها	a
است	a
استاد	o
استادان	o
استادیوم	e
استان	o
استاندارد	e
استانها	o
استانهای	o
استایل	e
استثنایی	e
استحکام	e
استخدام	e
استخدامی	e
استخر	e
استخراج	e
استخوان	o
استدلال	e
استراتژی	e
استراتژیهای	e
استراتژیک	e
استراحت	e
استرس	e
استرسزا	e
استعداد	e
استعدادهای	e
استعفا	e
استفاد	e
استفاده	e
استقامت	e
استقبال	e
استقلال	e
استناد	e
استوار	o
