अंतर्राष्ट्रीय न्यायालय संयुक्त राष्ट्र कय सबसे बडा न्यायिक अंग होय अव इ संघ कय पांच मुख्य अंगन् मे से एक होय।	ə̃n̪t̪əɾɾaːsʈɾˈiːj njaːjˈaːləj sə̃jˈʊkt̪ ɾˈaːsʈɾ kˈəj sˈəbseː bˈəɽaː njˈaːjɪk ˈə̃ŋɡ ɦˈoːj ˈəw ˈɪ sˈə̃ŋɡʱ kˈəj pˈaː̃ɲt͡ʃ mˈʊkʰj ˈə̃ŋɡən mˈeː sˈeː ˈeːk ɦˈoːj .
ई खनातन के शासक ईरान के शासक वंश से सीधे जुड़ल रहिन अउर ईरानी शाह के अधीनस्थ रहिन।	ˈiː kʰənˈaːt̪ən kˈeː sˈaːsək iːɾˈaːn kˈeː sˈaːsək wˈə̃s sˈeː sˈiːd̪ʱeː d͡ʒˈʊɽəl ɾˈəɦɪn ˈəʊɾ iːɾˈaːniː sˈaːɦ kˈeː əd̪ʱiːnˈəst̪ʰ ɾˈəɦɪn .
अमरौधा, भारत देश के उत्तर प्रदेश प्रान्त के कानपुर देहात जिला कय एक्ठु नगर पंचायत होय।	ˈəmɾʌud̪ʱaː , bʱˈaːɾət̪ d̪ˈeːs kˈeː ˈʊt̪ːəɾ pɾəd̪ˈeːs pɾˈaːnt̪ kˈeː kˈaːnpʊɾ d̪eːɦˈaːt̪ d͡ʒˈɪlaː kˈəj ˈeːkʈʰʊ nˈəɡəɾ pˈə̃ɲt͡ʃaːjət̪ ɦˈoːj .
कइसे करी अइसे सांसदन क्य सम्मान: केजरीवाल	kˈəɪseː kˈəɾiː ˈəɪseː sˈaː̃sd̪ən kjˈə səmːˈaːn , keːd͡ʒɾiːwˈaːl
जहां जाये दूला रानी, उहाँ पड़े पाथर पानी।	d͡ʒˈəɦaː̃ d͡ʒˈaːjeː d̪ˈuːlaː ɾˈaːniː , ˈʊɦaː̃ pˈəɽeː pˈaːt̪ʰəɾ pˈaːniː .
आंवला, भारत देश के उत्तर प्रदेश प्रान्त के बरेली जिला कय एक्ठु नगर पालिका परिषद होय।	ˈaː̃wlaː , bʱˈaːɾət̪ d̪ˈeːs kˈeː ˈʊt̪ːəɾ pɾəd̪ˈeːs pɾˈaːnt̪ kˈeː bəɾˈeːliː d͡ʒˈɪlaː kˈəj ˈeːkʈʰʊ nˈəɡəɾ pˈaːlɪkaː pˈəɾɪsəd̪ ɦˈoːj .
२. ईश्वर सच्चिदानंदस्वरूप, निराकार, सर्वशक्तिमान, न्यायकारी, दयालु, अजन्मा, अनंत, निर्विकार, अनादि, अनुपम, सर्वाधार, सर्वेश्वर, सर्वव्यापक, सर्वांतर्यामी, अजर, अमर, अभय, नित्य, पवित्र अउर सृष्टिकर्ता अहै, वही कय उपासना करय लायक अहै ।	d̪ˈoː . ˈiːswəɾ sət͡ʃːɪd̪aːnə̃n̪d̪əswəɾˈuːp , nɪɾaːkˈaːɾ , səɾwəsəkt̪ɪmˈaːn , njˈaːjkaːɾiː , d̪əjˈaːlʊ , əd͡ʒˈənmaː , ənˈə̃n̪t̪ , nɪɾwɪkˈaːɾ , ənˈaːd̪ɪ , ˈənʊpəm , səɾwaːd̪ʱˈaːɾ , səɾwˈeːswəɾ , səɾwəwjˈaːpək , səɾwˈaː̃n̪t̪əɾjaːmiː , ˈəd͡ʒəɾ , ˈəməɾ , ˈəbʱəj , nˈɪt̪j , pəwˈɪt̪ɾ ˈəʊɾ sɾɪsʈɪkˈəɾt̪aː ˈəɦʌi , wˈəɦiː kˈəj ʊpˈaːsnaː kˈəɾəj lˈaːjək ˈəɦʌi .
इरफान मक़बूल, सात खून माफ, स्लमडाग मिलेनियर, लाइफ इन मेट्रो, द लंच बाक्स, पीकू, तलवार, हिंदी मी़डियम आऊर इंगलिश मीडियम जइसन शानदार फिलिमन में काम कइ चुका हँय।	ɪɾpʰˈaːn məqbˈuːl , sˈaːt̪ kʰˈuːn mˈaːpʰ , sləmɖˈaːɡ mɪlˈeːnɪjəɾ , lˈaːɪpʰ ˈɪn mˈeːʈɾoː , d̪ˈə lˈə̃ɲt͡ʃ bˈaːks , pˈiːkuː , t̪əlwˈaːɾ , ɦˈɪ̃n̪d̪iː mˈiːɽɪjəm aːˈuːɾ ˈɪ̃ŋɡəlɪs mˈiːɽɪjəm d͡ʒˈəɪsən saːnd̪ˈaːɾ pʰˈɪlɪmən mˈeː̃ kˈaːm kˈəɪ t͡ʃˈʊkaː ɦˈə̃j .
उखीमठ,भारत देश कै उत्तराखंड राज्य कै जिला रुद्रप्रयाग कय एक्ठु नगर पंचायत होय।	ʊkʰˈiːməʈʰ , bʱˈaːɾət̪ d̪ˈeːs kˈʌi ʊt̪ːəɾaːkʰˈə̃ɳɖ ɾˈaːd͡ʒj kˈʌi d͡ʒˈɪlaː ɾʊd̪ɾəpɾəjˈaːɡ kˈəj ˈeːkʈʰʊ nˈəɡəɾ pˈə̃ɲt͡ʃaːjət̪ ɦˈoːj .
उत्तरी संक्रान्ति उ दिन कय कहा जाला जहिया सूर्य कय सीधा पड़ेवाला किरण पृथ्वी पे सबसे उत्तर ले पहुँचाला। एहिदिन सूर्य जवन अस्थानन पे सीधा चमकलां उ जगहन कय मिलावे वाला काल्पनिक रेखा कय कर्क रेखा कहा जाला। ई वर्तमान समय में अंग्रेजी कैलेण्डर कय हिसाब से २१ जून कय होला।	ˈʊt̪ːəɾiː sə̃ŋkɾˈaːnt̪ɪ ˈʊ d̪ˈɪn kˈəj kˈəɦaː d͡ʒˈaːlaː d͡ʒˈəɦɪjaː sˈuːɾj kˈəj sˈiːd̪ʱaː pəɽeːwˈaːlaː kˈɪɾəɳ pɾˈɪt̪ʰwiː pˈeː sˈəbseː ˈʊt̪ːəɾ lˈeː pəɦʊ̃t͡ʃˈaːlaː . ˈeːɦɪd̪ɪn sˈuːɾj d͡ʒˈəwən əst̪ʰˈaːnən pˈeː sˈiːd̪ʱaː t͡ʃəmˈəklaː̃ ˈʊ d͡ʒˈəɡɦən kˈəj mɪlˈaːweː wˈaːlaː kˈaːlpənɪk ɾˈeːkʰaː kˈəj kˈəɾk ɾˈeːkʰaː kˈəɦaː d͡ʒˈaːlaː . ˈiː wəɾt̪əmˈaːn sˈəməj mˈeː̃ ˈə̃ŋɡɾeːd͡ʒiː kʌilˈeːɳɖəɾ kˈəj ɦɪsˈaːb sˈeː ɪkːˈiːs d͡ʒˈuːn kˈəj ɦˈoːlaː .
