secondo l'ansa la polizia nutriva preoccupazioni per un paio di arresti di primo livello che temevano potessero innescare una vera e propria guerra di successione	sekˈondo l ˈansa lˈa polˈit͡sja nutrˈiva preokkupat͡sjˈoni pˈer ˈun pˈajo dˈi arrˈesti dˈi prˈimo livˈello kˈe temevˈano potessˈero inneskˈare ˈuna vˈera ˈe prˈoprja ɡwˈerra dˈi sut͡ʃt͡ʃessjˈone
al mattino avvolgete la vostra casa con l'aroma di un intenso caffè e alla sera con quello di un rilassante infuso di camomilla	ˈal mattˈino avvold͡ʒˈete lˈa vˈostra kˈaza kˈon l arˈoma dˈi ˈun intˈenso kaffˈɛ ˈe ˈalla sˈera kˈon kwˈello dˈi ˈun rilassˈante infˈuzo dˈi kamomˈilla
tra le altre isole ci sono livingston island e deception in quest'ultima la caldera di un vulcano ancora attivo riempitasi di acqua da origine a un magnifico porto naturale	trˈa lˈe ˈaltre izˈole t͡ʃˈi sˈono livˈinɡston ˈizland ˈe det͡ʃˈeptjon ˈin kwˈest ultˈima lˈa kaldˈera dˈi ˈun vulkˈano ankˈora attˈivo rjempitˈazi dˈi ˈakkwa dˈa orid͡ʒˈine ˈa ˈun maɲɲifˈiko pˈorto naturˈale
gli scienziati sono al lavoro per creare un reattore che produca energia nello stesso modo	ʎˈi ʃent͡sjˈati sˈono ˈal lavˈoro pˈer kreˈare ˈun reattˈore kˈe prodˈuka enˈerd͡ʒa nˈello stˈesso mˈodo
le condizioni del presidente sono stabili ma dovrà rimanere in isolamento a casa sua per diversi giorni	lˈe kondit͡sjˈoni dˈel prezidˈente sˈono stabˈili mˈa dovrˈa rimanˈere ˈin izolamˈento ˈa kˈaza swˈa pˈer divˈersi d͡ʒˈorni
l'efficacia dei filtri è variabile per questo in caso di dubbi è opportuno valutare l'acquisto di acqua confezionata all'interno di bottiglie sigillate provenienti da un'azienda affidabile	l effikˈat͡ʃa dˈej fˈiltri ˈɛ varjabˈile pˈer kwˈesto ˈin kˈazo dˈi dˈubbi ˈɛ opportˈuno valutˈare l akkwˈisto dˈi ˈakkwa konfet͡sjonˈata ˈall intˈerno dˈi bottˈiʎʎe sid͡ʒillˈate provenjˈenti dˈa ˈun at͡sjˈenda affidabˈile
su alcune rotte le spedizioni per via aerea avrebbero richiesto giorni per lo scarico e la dogana	sˈu alkˈune rˈotte lˈe spedit͡sjˈoni pˈer vjˈa aerˈea avrebbˈero rikjˈesto d͡ʒˈorni pˈer lˈo skarˈiko ˈe lˈa doɡˈana
nonostante non ci fosse alcun rischio di tsunami i residenti hanno iniziato ad andare nel panico abbandonando le attività e le case	nonostˈante nˈon t͡ʃˈi fˈosse ˈalkun rˈiskjo dˈi tsunˈami ˈi rezidˈenti ˈanno init͡sjˈato ˈad andˈare nˈel panˈiko abbandonˈando lˈe attivitˈa ˈe lˈe kˈaze
la comparsa di huhne e pryce presso il tribunale dei magistrati di westminster è prevista per il 16 febbraio	lˈa kompˈarsa dˈi ˈune ˈe prjt͡ʃˈe prˈesso ˈil tribunˈale dˈej mad͡ʒistrˈati dˈi westmˈinster ˈɛ prevˈista pˈer ˈil sedˈit͡ʃi febbrˈajo
durante il suo viaggio iwasaki è finito nei guai in diverse occasioni	durˈante ˈil swˈo vjˈad͡ʒd͡ʒo iwazˈaki ˈɛ finˈito nˈej ɡwˈaj ˈin divˈerse okkazjˈoni
