አብ ቀረባ ዝርከቡ ከም ጸሓይ (ምልክት: ☉)፣ ፕላነትትን (☿ ♀ 🜨 ♂ ♃ ♄ ⛢ ♆)፣ ኮመትትን (☄)፣ ከምኡውን አዝዮም ርሑቕ ዘለዉጋላክሲ	ʔəb kʼəɾəba zɨɾkəbu kəm t͡sʼəħaj mɨlɨkt , pɨlanətɨtn , komətɨtn , kəmʔuwn ʔəzjom ɾɨħukʼ zələwuɡalaksi
ኣብዚ መርበብ'ዚ፡ ብ26 ቋንቋታት፡ ሓበሬታታት ብዛዕባ ቋንቋ ኣደ ይውሃብ። ትግርኛ ሓንቲ ካብ'ዘን ቋንቋታት እዚኣተን ኢያ።	ʔabzi məɾbəb zi , bɨ ʕɨsɾan ʃɨdʃtən kʼʷankʼʷatat , ħabəɾetatat bɨzaʕba kʼʷankʼʷa ʔadə jɨwhab . tɨɡɨɾɲa ħanti kab zən kʼʷankʼʷatat ʔɨziʔatən ʔija .
ትካል ምምዕባልን ምምሕያሽን ትምህርቲ ዝሓለፈ ዓመት ንፈተነ ተባሂሉ፡ ትምህርቲ ቋንቋ ኣደ ብርሑቕ ብሾብዓተ ቋንቋታት ተዋሂቡ። ሓንቲ ካብ'ዘን ቋንቋታት እዚኣተን ትግርኛ ኢያ። ኣብዚ ፈተነ’ዚ ዝተኻፈሉ ኣብ ክሪስትያንስታድ ዚርከቡ ተመሃሮ ኢዮም። ከምቲ ተሓሲቡዎ ዝነበረ፡ ንዕብይ ዝበሉ ተመሃሮ፡ ብኮምፕዩተር እናተሓገዙ ኪምሃሩ ኢዩ። ግን ኣብኡ ዚርከቡ ተመሃሮ ካብ ደቂ ፮ ዓመት ክሳዕ ፮ይ ክፍሊ ዚምሃሩ ኢዮም ነይሮም። ካብቶም ዝተመዝገቡ ፪፯ ተመሃሮ ፩፱ ተኻፊሎሞ። ነቲ ነገር ንምቅላል፡ መምህር ኣብ ወርሒ ሓደ ግዜ እናኸዶም፡ ዝተረፈ ግዜኦም ከኣ ብወለዶም እናተሓገዙ ኪምሃሩ ጸኒሖም። እዚ ቀዳማይ ፈተነ’ዚ ዝሓለፈ ሰሙን ተዛዚሙ።	tɨkal mɨmʕbaln mɨmħjaʃn tɨmhɾti zɨħaləfə ʕamət nɨfətənə təbahilu , tɨmhɾti kʼʷankʼʷa ʔadə bɨɾħukʼ bɨʃobʕatə kʼʷankʼʷatat təwahibu . ħanti kab zən kʼʷankʼʷatat ʔɨziʔatən tɨɡɨɾɲa ʔija . ʔabzi fətənə zi zɨtəxafəlu ʔab kɨɾistjanstad ziɾkəbu təməhaɾo ʔijom . kəmti təħasibuwo zɨnəbəɾə , nɨʕɨbj zɨbəlu təməhaɾo , bɨkompjutəɾ ʔɨnatəħaɡəzu kimhaɾu ʔiju . ɡɨn ʔabʔu ziɾkəbu təməhaɾo kab dəkʼi ʃɨdʃtə ʕamət kɨsaʕ ʃadʃaj kɨfli zimhaɾu ʔijom nəjɨɾom . kabtom zɨtəməzɡəbu kɨltə ʃəwʕatə təməhaɾo ħadə tɨʃʕatə təxafilomo . nəti nəɡəɾ nɨmkʼlal , məmɨhɾ ʔab wəɾħi ħadə ɡɨze ʔɨnaxədom , zɨtəɾəfə ɡɨzeʔom kəʔa bɨwələdom ʔɨnatəħaɡəzu kimhaɾu t͡sʼəniħom . ʔɨzi kʼədamaj fətənə zi zɨħaləfə səmun təzazimu .
ተባዕታይ ኣንበሳ እቲ ዝሓየለን ግርማ ዘሎዎን እንስሳ ኢዩ። ሓደ ኣንበሳ፡ ኣብ'ቲ ብጹሕ ዕድመኡ፡ ምስ'ቲ ጽቡቕ ጸጕሩ፡ ኣዝዩ ግርማ ዝመልኦ ትርኢት ኣሎዎ። ሓደ ንእሽቶ - እቲ 'ሽደን' ኢልና እንጽውዖ'ውን ጸጕራም ኢዩ። ኣንበሳ ኣብ ግዜ እርጋኑ፡ ሕብሩ እናቐየረ፡ ማለት እናጸለመ'ውን ይኸይድ'ዩ።	təbaʕtaj ʔanbəsa ʔɨti zɨħajələn ɡɨɾma zəlowon ʔɨnssa ʔiju . ħadə ʔanbəsa , ʔab ti bɨt͡sʼuħ ʕɨdməʔu , mɨs ti t͡sʼɨbukʼ t͡sʼəɡʷɨɾu , ʔazju ɡɨɾma zɨməlʔo tɨɾʔit ʔalowo . ħadə nɨʔʃto ʔɨti ʃɨdən ʔilna ʔɨnt͡sʼwʕo wɨn t͡sʼəɡʷɨɾam ʔiju . ʔanbəsa ʔab ɡɨze ʔɨɾɡanu , ħɨbɨɾu ʔɨnakʼəjəɾə , malət ʔɨnat͡sʼələmə wɨn jɨxəjd ju .
ኣነባብራ ኣናብስ ከም ሓደ ዓቢ ስድራ-ቤት ኰይኖም ኢዮም ዚነብሩ። ሓንቲ ጕጅለ ወይ ዕስለ ካብ 20 - 30 ዚዀኑ ኣናብስ ይህልዉዋ። ሓደ ተባዕታይ ጥራይ ከኣ ይህሉዋ። ኣብ ገሊአን ጕጅለታት ግን ክሳብ ኣርባዕተ ተባዕትዮ ኪርከቡ ይኽእሉ። እዚኣቶም ግን ወይ ኣሕዋት ወይ ከም ኣሕዋት ኰይኖም ዚነብሩ ኢዮም። እቲ መራሒ ግን ኵሉ ግዜ ሓደ ኢዩ። እቶም ካልኦት ናቱ ተኣዘዝቲ ኢዮም።	ʔanəbabɨɾa ʔanabs kəm ħadə ʕabi sɨdɨɾa bet kʷəjnom ʔijom zinəbɨɾu . ħanti ɡʷɨd͡ʒlə wəj ʕɨslə kab ʕɨsɾa kɨsab səlasa zixʷənu ʔanabs jɨhlwuwa . ħadə təbaʕtaj tʼɨɾaj kəʔa jɨhluwa . ʔab ɡəliʔən ɡʷɨd͡ʒlətat ɡɨn kɨsab ʔaɾbaʕtə təbaʕtjo kiɾkəbu jɨxʔlu . ʔɨziʔatom ɡɨn wəj ʔaħwat wəj kəm ʔaħwat kʷəjnom zinəbɨɾu ʔijom . ʔɨti məɾaħi ɡɨn kʷɨlu ɡɨze ħadə ʔiju . ʔɨtom kalʔot natu təʔazəzti ʔijom .
እዚ በዓል'ዚ ብክልት፫ ተማሃሮ ኢዩ ተኸፊቱ። ሓለቓ ቤት ትምህርቲ ዩልስታ፡ ኤልሳቤጥ ከኣ ነቲ ኣብኡ ዝነበረ ተዓዛቢ፡ " እንቋዕ ብደሓን ምጻእኩም። ቤት ትምህርትና፡ ካብ ዝተፈላለየ ወገናት ዓለም ዝመጹን ዝተፈላለየ ቋንቋታት ዚዛረቡን ተመሃሮ ዝሓቘፈ ቤት ትምህርቲ ብምዃኑ ብዙሕ የሐብነናን የሐጕሰናን፡ ስል ዝዀነ ከኣ፡ ነዛ መዓልቲ እዚኣ ከነኽብራ ይግባእ" ድሕሪ ምባላ ነቲ መድረኽ ነቶም ነቲ በዓል ዚመርሓ ዝነበራ ተመሃሮ ኣተሓላሊፋትለን።	ʔɨzi bəʕal zi bɨkɨlt sələstə təmahaɾo ʔiju təxəfitu . ħaləkʼa bet tɨmhɾti julsta , ʔelsabetʼ kəʔa nəti ʔabʔu zɨnəbəɾə təʕazabi , ʔɨnkʼʷaʕ bɨdəħan mɨt͡sʼaʔkum . bet tɨmhɾtna , kab zɨtəfəlaləjə wəɡənat ʕaləm zɨmət͡sʼun zɨtəfəlaləjə kʼʷankʼʷatat zizaɾəbun təməhaɾo zɨħakʼʷəfə bet tɨmhɾti bɨmxʷanu bɨzuħ jəħəbnənan jəħəɡʷsənan , sɨl zɨxʷənə kəʔa , nəza məʕalti ʔɨziʔa kənəxbɨɾa jɨɡbaʔ dɨħɾi mɨbala nəti mədɨɾəx nətom nəti bəʕal ziməɾħa zɨnəbəɾa təməhaɾo ʔatəħalalifatlən .
ንጽባሒቱ ጐራሕ ወኻርያ ከም ውዕላ ናብ እንዳ ገረቤታ ከደት። ራዛ ከኣ ጽቡቅ ምሳሕ ኣብ ሓደ ነዊሕ ዝኽሳዱ ጥርሙዝ ቀሪባ ኣዳልያ ጸንሓታ።	nɨt͡sʼbaħitu ɡʷəɾaħ wəxaɾja kəm wɨʕla nab ʔɨnda ɡəɾəbeta kədət . ɾaza kəʔa t͡sʼɨbukʼ mɨsaħ ʔab ħadə nəwiħ zɨxsadu tʼɨɾmuz kʼəɾiba ʔadalja t͡sʼənħata .
ቋንቋ ኣደ፡ ንርክብ ኣብ መንጎ ስድራቤታትን ኣዝማድን፡ ንቘልዑ ከኣ ኣብ ናይ ገዛእ ርእሶም መንነትን ዝምድናን ርግጸኛታት ኪዀኑን ኣዝዩ ጠቓሚ ኢዩ።	kʼʷankʼʷa ʔadə , nɨɾɨkb ʔab mənɡo sɨdɨɾabetatn ʔazmadn , nɨkʼʷəlʕu kəʔa ʔab naj ɡəzaʔ ɾɨʔsom mənɨnətn zɨmdnan ɾɨɡt͡sʼəɲatat kixʷənun ʔazju tʼəkʼami ʔiju .
እታ ካልኣይቲ፡ ነቲ ቈልዓ፡ ኣየናይ ቅድመ-ትምህርትን ቤት-ትምህርትን ከም ዚሰማምዖ ኣብ ግምት ምእታው ኢዩ። እቶም ወለዲ፡ እቶም ኣብ ቅድመ-ትምህርትን ቤት-ትምህርትን ዘለዉ መምህራን፡ ሰፊሕ ፍልጠትን ንቕሓትን ናይ ምዕባለ ድርብ ቋንቋ፡ ትምህርቲ ካልኣይ ቋንቋን ቈልዑ ንኻልኣይ ቋንቋ ከመይ ከም ዚምሃሩን ዚፈልጡ ኪዀኑ ኪጠልቡ መሰል ኣሎዎም። ከምኡ’ውን ወለዲ፡ መምህራን ንናይ ደቆም ቋንቋ ኣደን ሽወ ደንን ብዜማዕብል መንገዲ ዚሰርሑ ኪዀኑ ኪጠልቡ መሰል ኣሎዎም።	ʔɨta kalʔajti , nəti kʼʷəlʕa , ʔajənaj kʼɨdmə tɨmhɾɨtn bet tɨmhɾɨtn kəm zisəmamʕo ʔab ɡɨmt mɨʔtaw ʔiju . ʔɨtom wələdi , ʔɨtom ʔab kʼɨdmə tɨmhɾɨtn bet tɨmhɾɨtn zələwu məmhɾan , səfiħ fɨltʼətn nɨkʼħatn naj mɨʕbalə dɨɾb kʼʷankʼʷa , tɨmhɾti kalʔaj kʼʷankʼʷan kʼʷəlʕu nɨxalʔaj kʼʷankʼʷa kəməj kəm zimhaɾun zifəltʼu kixʷənu kitʼəlbu məsəl ʔalowom . kəmʔu wɨn wələdi , məmhɾan nɨnaj dəkʼom kʼʷankʼʷa ʔadən ʃɨwə dənɨn bɨzemaʕɨbl mənɡədi zisəɾħu kixʷənu kitʼəlbu məsəl ʔalowom .
ካልኣይ ቋንቋ - እቲ/እቶም ድሕሪ ቀዳማይ ቋንቋ ዚውሃብ/ቡ ቋንቋ/ታት ኢዩ/ዮም። ኣብ መንጎ ቀዳማይን ካልኣይን ቋንቋ ዘሎ ዶብ ንምፍላይ ኵሉግዜ ቀሊል ኣይኰነን። ገና ብቘልዓኡ ተወሳኺ ቋንቋ ንዝተማህረ ቈልዓ ብዚምልከት፡ እቲ ቘልዓ ክልተ ቀዳሞት ቋንቋታት ኣሎዎ ኪብሃል ይክኣል።	kalʔaj kʼʷankʼʷa ʔɨti ʔɨtom dɨħɾi kʼədamaj kʼʷankʼʷa ziwhab bu kʼʷankʼʷa tat ʔiju jom . ʔab mənɡo kʼədamajn kalʔajn kʼʷankʼʷa zəlo dob nɨmflaj kʷɨluɡze kʼəlil ʔajkʷənən . ɡəna bɨkʼʷəlʕaʔu təwəsaxi kʼʷankʼʷa nɨztəmahɾə kʼʷəlʕa bɨzimlkət , ʔɨti kʼʷəlʕa kɨltə kʼədamot kʼʷankʼʷatat ʔalowo kibhal jɨkʔal .
