Chittagong, en a división de Chittagong, con una población de 3.920.222 habitants.	t͡ʃittaɡonɡ , en a dibisjon de t͡ʃittaɡonɡ , kon una poblaθjon de tɾes miʎons nouθjentos binte mil doθjentos bintidos abitants .
1922 - naixencia en Brogden (Carolina d'o Norte) de l'actriz estausunidense Ava Gardner (†1990).	mil nouθjentos bintidos naiʃenθja en bɾoɡden kaɾolina do noɾte de laktɾiθ estausunidense aba ɡaɾdne mil nouθjentos nobanta .
1972 - naixencia en Monzón (Cinca Meya, Uesca) d'a tenista aragonesa Conchita Martínez.	mil nouθjentos setanta i dos naiʃenθja en monθon θinka meʝa , weska da tenista aɾaɡonesa kont͡ʃita maɾtineθ .
1972 - muere en Santa Monica (California, Estaus Unius) l'actor, director y productor cinematografico estausunidense Wesley Ruggles (n.1889).	mil nouθjentos setanta i dos mweɾe en santa monika kalifoɾnja , estaus unjus lakto , diɾekto i pɾodukto θinematoɡɾafiko estausunidense weslei ruɡɡles n . mil witθjentos witanta i nweu .
1892 - naixencia en Elizabeth (Nueva Jersey, Estaus Unius) de l'actor y guionista estausunidense Thomas Mitchell (†1962).	mil witθjentos nobanta i dos naiʃenθja en eliθabet nweba xeɾsei , estaus unjus de lakto i ɡjonista estausunidense tomas mitt͡ʃeʎ mil nouθjentos siʃanta i dos .
1723 - naixencia en Copenaguen d'o rei Frederico V de Dinamarca (†1766).	mil sjeteθjentos bintitɾes naiʃenθja en kopenaɡen do rei fɾedeɾiko b de dinamaɾka mil sjeteθjentos siʃanta i seis .
1868 - con a redota d'as suyas tropas en a batalla d'o puent d'Alcolea, a reina Isabel II albandona Espanya ta exiliar-se en Francia.	mil witθjentos siʃanta i weito kon a redota das suʝas tɾopas en a bataʎa do pwent dalkolea , a reina isabel dos albandona espaɲa ta eʃilja se en fɾanθja .
2022 - muere en Los Angeles (California) l'actriz britanica Angela Lansbury (n.1925).	dos mil bintidos mweɾe en los anxeles kalifoɾnja laktɾiθ bɾitanika anxela lansbuɾi n . mil nouθjentos bintiθinko .
1621 - muere en Wolfenbüttel (Baixa Saxonia) o compositor, musico organista y teorico musical alemán Michael Praetorius (n.1571).	mil seiθjentos bintjun mweɾe en wolfembuttel baiʃa saʃonja o komposito , musiko oɾɡanista i teoɾiko musikal aleman mit͡ʃael pɾaetoɾjus n . mil θinkoθjentos setanta i un .
Fácil actualización d'a mena de tecnolochía de transmisión, conmutación, etcetera.	faθil aktwaliθaθjon da mena de teknolot͡ʃia de tɾansmisjon , kommutaθjon , etθeteɾa .
A localidat de Bichuesca se troba situata a una distancia de 50&nbsp;km d'a ciudat de Calatayú, a capital d'a suya comarca, 56 de Soria y 139 de Zaragoza, a capital d'Aragón.	a lokalidat de bit͡ʃweska se tɾoba sitwata a una distanθja de θinkwanta kilometɾos da θjudat de kalataʝu , a kapital da suʝa komaɾka , θinkwanta i seis de soɾja i θjent tɾenta i nweu de θaɾaɡoθa , a kapital daɾaɡon .
O 17 d'abril de 1778, o espanyol Felipe de los Santos Toro y Freyre salió de Montevideo ta Bioko, ta prener os territorios en nombre d'Espanya, pero no lo aconsiguió ya que s'amortó. O segundo gubernaire Joaquín Primo de Rivera, que lo estió dende 1778 dica 1780, inte en o que la misión espanyola, decidió de tornar, albandonando Concepción, primer asentamiento administrativo.	o deθisjete dabɾil de mil sjeteθjentos setanta i weito , o espaɲol felipe de los santos toɾo i fɾeiɾe saljo de montebideo ta bjoko , ta pɾene os teritoɾjos en nombɾe despaɲa , peɾo no lo akonsiɡjo ʝa ke samoɾto . o seɡundo ɡubeɾnaiɾe xoakin pɾimo de ribeɾa , ke lo estjo dende mil sjeteθjentos setanta i weito dika mil sjeteθjentos witanta , inte en o ke la misjon espaɲola , deθidjo de toɾna , albandonando konθepθjon , pɾime asentamjento administɾatibo .
A Republica de Palau (u Belau), ye un país y estato insular d'Oceanía en l'Oceano Pacifico, situata a una distancia de 500 km a l'este de Filipinas y arredol de 3.200&nbsp;km a o sud de Chapón.	a republika de palau u belau , ʝe un pais i estato insula doθeania en loθeano paθifiko , sitwata a una distanθja de θinkoθjentos kilometɾos a leste de filipinas i aredol de tɾes mil doθjentos kilometɾos a o sud de t͡ʃapon .
18 de marzo - naixencia en Zaragoza (comarca de Zaragoza) d'o cantaire aragonés Rapsusklei.	deθjweito de maɾθo naiʃenθja en θaɾaɡoθa komaɾka de θaɾaɡoθa do kantaiɾe aɾaɡones rapsusklei .
11 de noviembre - naixencia en Rodés (hue Avairon, Occitania) o conte Remón Berenguer III de Barcelona.	onθe de nobjembɾe naiʃenθja en rodes we abaiɾon , okθitanja o konte remon beɾenɡe tɾes de baɾθelona .
27 d'octubre - naixencia en Ruthven (Kingussie, Badenoch, condau d'Inverness) d'o escritor y poeta escocés James Macpherson (†1796).	bintisjete doktubɾe naiʃenθja en rutben kinɡussje , badenot͡ʃ , kondau dimbeɾness do eskɾito i poeta eskoθes xames makpeɾson mil sjeteθjentos nobanta i seis .
12 d'abril - con l'ataque d'as tropas d'os Estaus Confederaus d'America contra Fort Sumter, en a dita batalla de Fort Sumter, prencipia la Guerra Civil Estausunidense.	dot͡se dabɾil kon latake das tɾopas dos estaus konfedeɾaus dameɾika kontɾa foɾt sumte , en a dita bataʎa de foɾt sumte , pɾenθipja la ɡera θibil estausunidense .
6 de chulio - naixencia en Coyoacán (Ciudat de Mexico) d'a pintora mexicana Frida Kahlo (†1954).	seis de t͡ʃuljo naiʃenθja en koʝoakan θjudat de meʃiko da pintoɾa meʃikana fɾida kalo mil nouθjentos θinkwanta i kwatɾo .
15 de marzo - naixencia en Osnabrück (Tercer Reich, hue en Baixa Saxonia, Alemanya) d'o director de fotografía alemán Jost Vacano.	kinθe de maɾθo naiʃenθja en osnabɾukk teɾθe reit͡ʃ , we en baiʃa saʃonja , alemaɲa do diɾekto de fotoɡɾafia aleman xost bakano .
19 de noviembre - muere en Múnich (Bavera) o lingüista y etnologo alemán Rudolf Wilmes (n. 1894).	deθinweu de nobjembɾe mweɾe en munit͡ʃ babeɾa o linɡwista i etnoloɡo aleman rudolf wilmes n . mil witθjentos nobanta i kwatɾo .
5 de chunio - naixencia en Cintruénigo (Merindat de Tudela, Navarra, Espanya) d'a politica y sociologa navarra María Victoria Chivite Navascués, presidenta d'o Gubierno d'a Comunidat Foral de Navarra.	θinko de t͡ʃunjo naiʃenθja en θintɾweniɡo meɾindat de tudela , nabara , espaɲa da politika i soθjoloɡa nabara maɾia biktoɾja t͡ʃibite nabaskwes , pɾesidenta do ɡubjeɾno da komunidat foɾal de nabara .
Las luengas mongols son una familia d'uns trece idiomas fablatos a l'Asia Central.	las lwenɡas monɡols son una familja duns tɾeθe idjomas fablatos a lasja θentɾal .
Calagorra (en castellano y oficialment Calahorra) ye un municipio d'a comunidat autonoma uniprovincial de La Rioja situau en a comarca de Calagorra, estando-ne a suya capital. Antiparte, ye a seu bispal d'a diocesi de Calagorra y la Calzada-Logronyo.	kalaɡora en kasteʎano i ofiθjalment kalaora ʝe un muniθipjo da komunidat autonoma unipɾobinθjal de la rjoxa sitwau en a komaɾka de kalaɡora , estando ne a suʝa kapital . antipaɾte , ʝe a seu bispal da djoθesi de kalaɡora i la kalθada loɡɾoɲo .
A suya población ye de 9.813 habitants (2010) en una superficie de 194,23&nbsp;km² (ye o municipio con una superficie mas gran de La Rioja) y una densidat de población de 50,55&nbsp;hab/km².	a suʝa poblaθjon ʝe de nweu mil witθjentos tɾet͡se abitants dos mil djeθ en una supeɾfiθje de θjent nobanta i kwatɾo koma dos tɾes kilometɾos kwadɾaus ʝe o muniθipjo kon una supeɾfiθje mas ɡɾan de la rjoxa i una densidat de poblaθjon de θinkwanta koma θinko θinko abitants po kilometɾo kwadɾau .
As rotas tienen un tiempo de vida de 180 segundos. Si pasau iste tiempo no s'han recibiu mensaches que confirmen que ixa rota ye activa, se borra. Istos 180 segundos corresponden a 6 intercambios de información.	as rotas tjenen un tjempo de bida de θjent witanta seɡundos . si pasau iste tjempo no san reθibju mensat͡ʃes ke konfiɾmen ke iʃa rota ʝe aktiba , se bora . istos θjent witanta seɡundos koresponden a seis inteɾkambjos de infoɾmaθjon .
A suya población ye de 292.131 habitants (1999) en una superficie de 6.004 km², con una densidat de población de 48,66 hab/km², y en fan parte 3 districtos, 17 cantons y 431 comunas.	a suʝa poblaθjon ʝe de doθjentos nobanta i dos mil θjent tɾenta i un abitants mil nouθjentos nobanta i nweu en una supeɾfiθje de seis mil kwatɾo kilometɾos kwadɾaus , kon una densidat de poblaθjon de kwaɾanta i weito koma seis seis abitants po kilometɾo kwadɾau , i en fan paɾte tɾes distɾiktos , deθisjete kantons i kwatɾeθjentos tɾenta i un komunas .
Conservación d'a –ll- en muitos mas casos que en a comarca, y esto lo consideran os d'o lugar como propio d'a parla suya y diferent d'o castellano:	konseɾbaθjon da ʎ en mwitos mas kasos ke en a komaɾka , i esto lo konsideɾan os do luɡa komo pɾopjo da paɾla suʝa i difeɾent do kasteʎano ,
11 de chunio. Os sublevatos dentran en Plan, Chistén y Sant Chuan de Plan.	onθe de t͡ʃunjo . os sublebatos dentɾan en plan , t͡ʃisten i sant t͡ʃwan de plan .
Ista linia ye important ta establir o lugar a on os pueblos rumano y arrumano se formoron, ya que se considera improbable que un pueblo latino se formase a o suyo sud.	ista linja ʝe impoɾtant ta establi o luɡa a on os pweblos rumano i arumano se foɾmoɾon , ʝa ke se konsideɾa impɾobable ke un pweblo latino se foɾmase a o suʝo sud .
Ilesia de Nuestra Sinyora de l'Asumpción, una ilesia d'estilo romanico.	ilesja de nwestɾa siɲoɾa de lasumpθjon , una ilesja destilo romaniko .
María Blasco Lázaro: Red natural de Aragón. num 6, Campo de Belchite. PRAMES, S.A., 2006.	maɾia blasko laθaɾo , red natuɾal de aɾaɡon . num seis , kampo de belt͡ʃite . pɾames , s . a , dos mil seis .
Existe la hipotesi que lo toponimo talment se referiba inicialment a cantals (en catalán còdul), pero prenió la forma "codoñera" por pareixito a lo fitonimo de l'árbol Cydonia oblonga.	eʃiste la ipotesi ke lo toponimo talment se refeɾiba iniθjalment a kantals en katalan kodul , peɾo pɾenjo la foɾma kodoɲeɾa po paɾeiʃito a lo fitonimo de laɾbol kidonja oblonɡa .
Bafalui (en castellano Bafaluy) ye un lugar aragonés de la comarca de Ribagorza situato amán de Graus, perteneixient a este municipio. Hue ye despoblato.	bafalwi en kasteʎano bafalui ʝe un luɡa aɾaɡones de la komaɾka de ribaɡoɾθa sitwato aman de ɡɾaus , peɾteneiʃjent a este muniθipjo . we ʝe despoblato .
