㓾	t͡sʰz̩¹¹
㔷	piaŋ⁵³
㕸	ləp̚⁵
㜺	t͡san³¹
㧒	fit̚¹
㧡	kʰaɪ⁴⁴
㪐毛	lut̚¹ mau⁴⁴
㬹	t͡saŋ⁴⁴
㿸	man⁵³
䌈	tʰak̚¹
䌈頸	tʰak̚¹ kiaŋ³¹
䌈颈	tʰak̚¹ kiaŋ³¹
䗆蜱	kɔn⁴⁴ pʰi⁴⁴
䘆	hian³¹
䘆公	hian⁵³ kʊŋ⁴⁴
䞰	t͡ɕʰiak̚¹
䟘	hɔŋ⁵³
䟘床	hɔŋ⁵³⁻⁵⁵ t͡sʰɔŋ¹¹
䟘身	hɔŋ⁵³ sən⁴⁴
一	it̚¹
一下	it̚¹ ha⁵³
一个	it̚¹ ke⁵³
一五一十	it̚¹ n̩³¹ it̚¹ səp̚⁵
一些	it̚¹ ɕia⁴⁴
一個	it̚¹ ke⁵³
一共	it̚¹ kʰiʊŋ⁵³
一千	it̚¹ t͡ɕʰiɛn⁴⁴
一半	it̚¹ pan⁵³
一味	it̚¹ mi⁵³
一年到暗	it̚¹ ŋian¹¹ tau⁵³⁻⁵⁵ am⁵³
一日到暗	it̚¹ ŋit̚¹ tau⁵³⁻⁵⁵ ŋam⁵³
一时	it̚¹ sz̩¹¹
一時	it̚¹ sz̩¹¹
一月	it̚¹ ŋiat̚⁵
一概	it̚¹ kʰoɪ³¹
一滴仔	it̚¹ tit̚¹ te³¹
一点	it̚¹ tiam³¹
一生人	it̚⁴⁴ sɛn⁴⁴⁻³⁵ ŋin¹¹
一百	it̚¹ pak̚¹
一直	it̚¹ t͡sʰət̚⁵
一般般	it̚¹ pan⁴⁴ pan⁴⁴
一路平安	it̚⁵ lu⁵³⁻⁵⁵ pʰin¹¹ ɔn⁴⁴
一路順風	it̚¹ lu⁵³⁻⁵⁵ sun⁵³ fʊŋ⁴⁴
一路顺风	it̚¹ lu⁵³⁻⁵⁵ sun⁵³ fʊŋ⁴⁴
一點	it̚¹ tiam³¹
丁	tɛn⁴⁴
七	t͡ɕʰit̚¹
七十	t͡ɕʰit̚¹ səp̚⁵
七十九	t͡ɕʰit̚¹ səp̚⁵ kiu³¹
七早八早	t͡ɕʰit̚¹ t͡sau³¹ pat̚¹ t͡sau³¹
七月	t͡ɕʰit̚¹ ŋiat̚⁵
七点	t͡ɕʰit̚¹ tiam³¹
七點	t͡ɕʰit̚¹ tiam³¹
万	ʋan⁵³
万一	ʋan⁵³⁻⁵⁵ it̚¹
万事	ʋan⁵³⁻⁵⁵ sz̩⁵³
万事起头难	ʋan⁵³⁻⁵⁵ sz̩⁵³⁻⁵⁵ hi³¹ tʰeu¹¹ nan¹¹
万字夹	ʋan⁵³⁻⁵⁵ sz̩⁵³ kiap̚⁵
万福	ʋan⁵³⁻⁵⁵ fʊk̚¹
丈	t͡sʰɔŋ⁵³
丈人老	t͡sʰɔŋ⁴⁴⁻³⁵ ŋin¹¹ lau³¹
丈母哀	t͡sʰɔŋ⁴⁴ me⁴⁴ oɪ⁴⁴
丈里婆	t͡sʰɔŋ⁴⁴ ni⁴⁴⁻³⁵ pʰo¹¹
三	sam⁴⁴
三不时	sam⁴⁴⁻³⁵ put̚¹ sz̩¹¹
三不時	sam⁴⁴⁻³⁵ put̚¹ sz̩¹¹
三伏	sam⁴⁴ fʊk̚⁵
三十	sam⁴⁴ səp̚⁵
三头两日	sam⁴⁴⁻³⁵ tʰeu¹¹ liɔŋ³¹ ŋit̚¹
三心两意	sam⁴⁴ ɕim⁴⁴⁻³⁵ liɔŋ³¹ i⁵³
三心兩意	sam⁴⁴ ɕim⁴⁴⁻³⁵ liɔŋ³¹ i⁵³
三更半夜	sam⁴⁴ kaŋ⁴⁴⁻³⁵ pan⁵³⁻⁵⁵ ia⁵³
三月	sam⁴⁴ ŋiat̚⁵
三点	sam⁴⁴⁻³⁵ tiam³¹
三点水	sam⁴⁴⁻³⁵ tiam³¹ suɪ³¹
三番五次	sam⁴⁴ fan⁴⁴⁻³⁵ n̩³¹ t͡sʰz̩⁵³
三輪車	sam⁴⁴⁻³⁵ lun¹¹ t͡sʰa⁴⁴
三轮车	sam⁴⁴⁻³⁵ lun¹¹ t͡sʰa⁴⁴
三頭兩日	sam⁴⁴⁻³⁵ tʰeu¹¹ liɔŋ³¹ ŋit̚¹
三點	sam⁴⁴⁻³⁵ tiam³¹
三點水	sam⁴⁴⁻³⁵ tiam³¹ suɪ³¹
上	sɔŋ⁵³
上下	sɔŋ⁴⁴ ha⁴⁴
上來	sɔŋ⁴⁴⁻³⁵ loɪ¹¹
上坟	sɔŋ⁴⁴⁻³⁵ fun¹¹
上堂	sɔŋ⁴⁴⁻³⁵ tʰɔŋ¹¹
上墳	sɔŋ⁴⁴⁻³⁵ fun¹¹
上夜	sɔŋ⁵³⁻⁵⁵ ia⁵³
上工	sɔŋ⁴⁴ kʊŋ⁴⁴
上市	sɔŋ⁵³⁻⁵⁵ sz̩⁵³
上摆	sɔŋ⁵³⁻⁵⁵ paɪ³¹
上擺	sɔŋ⁵³⁻⁵⁵ paɪ³¹
