آباء	ara	ʔ aː b aː ʔ
آبد	ara	ʔ aː b i d
آبلة	ara	ʔ aː b i l a
آبيس	ara	ʔ aː b iː s
آتشيوت	ara	ʔ aː t ʃ i j oː t
آتشيوت	ara	ʔ aː t ʃ i j uː t
آتل	ara	ʔ aː t i l
آتون	ara	ʔ aː t uː n
آثار	ara	ʔ aː θ aː r
آثام	ara	ʔ aː θ aː m
آح	ara	ʔ aː ħ
آخر	ara	ʔ aː x a r
آخر	ara	ʔ aː x i r
آخرة	ara	ʔ aː x i r a
آخرة	ara	ʔ aː x r a
آخن	ara	ʔ aː x a n
آدب	ara	ʔ aː d i b
آدم	ara	ʔ aː d a m
آدمي	ara	ʔ aː d a m i j j
آذان	ara	ʔ aː ð aː n
آذريون	ara	ʔ aː ð a r j uː n
آذى	ara	ʔ aː ð aː
آر	ara	ʔ aː r a
آرام	ara	ʔ aː r aː m
آريوس	ara	ʔ aː r i j uː s
آريوسية	ara	ʔ aː r i j uː s i j j a
آس	ara	ʔ aː s
آسف	ara	ʔ aː s a f a
آسف	ara	ʔ aː s i f
آسفي	ara	ʔ aː s a f iː
آسيا	ara	ʔ aː s i j aː
آسيوي	ara	ʔ aː s i j a w i j j
آش	ara	ʔ aː ʃ
آشور	ara	ʔ aː ʃ uː r
آشوري	ara	ʔ aː ʃ uː r i j j
آشورية	ara	ʔ aː ʃ uː r i j j a
آصف	ara	ʔ aː sˤ a f
آصف	ara	ʔ aː sˤ i f
آفات	ara	ʔ aː f aː t
آفاق	ara	ʔ aː f aː q
آفة	ara	ʔ aː f a
آفرین	ara	ʔ aː f i r iː n
آل	ara	ʔ aː l
آل	ara	ʔ aː l a
آلات	ara	ʔ aː l aː t
آلاف	ara	ʔ aː l aː f
آلام	ara	ʔ aː l aː m
آلة	ara	ʔ aː l a
آلف	ara	ʔ aː l f
آلموت	ara	a l a m uː t
آلهة	ara	ʔ aː l i h a
آلى	ara	ʔ aː l aː
آلي	ara	ʔ aː l i j j
آلية	ara	ʔ aː l i j j a
آمال	ara	ʔ aː m aː l
آمن	ara	ʔ aː m a n
آمن	ara	ʔ aː m a n a
آمن	ara	ʔ aː m i n
آمنة	ara	ʔ aː m i n a
آمون	ara	ʔ aː m uː n
آمين	ara	ʔ aː m iː n
آمين	ara	ʔ aː m iː n a
آنسة	ara	ʔ aː n i s a
آنك	ara	ʔ aː n u k
آنى	ara	ʔ aː n aː
آني	ara	ʔ aː n i j j
آهات	ara	ʔ aː h aː t
آهة	ara	ʔ aː h a
آية	ara	ʔ aː j a
آيسلندا	ara	ʔ aː j i s l a n d aː
آيوا	ara	ʔ aː j u w aː
أب	ara	ʔ a b
أبابة	ara	ʔ a b aː b a
أباة	ara	ʔ u b aː h
أباجور	ara	ʔ a b aː ʒ uː r
أباح	ara	ʔ a b aː ħ a
أباخس	ara	ʔ a b aː x i s u
أباد	ara	ʔ a b aː d a
أباريق	ara	ʔ a b aː r iː q
أباس	ara	ʔ u b aː s
أباسخيرون	ara	ʔ a b aː s x iː r uː n
أباض	ara	ʔ a b aː dˤ a
أباطرة	ara	ʔ a b aː tˤ i r a
أبان	ara	ʔ a b aː n a
أبتر	ara	ʔ a b t a r
أبث	ara	ʔ a b a θ a
أبجر	ara	ʔ a b d͡ʒ a r
أبح	ara	ʔ a b a ħ ħ
أبحاث	ara	ʔ a b ħ aː θ
أبخازيا	ara	ʔ a b x aː z j aː
أبخر	ara	ʔ a b x a r
أبخق	ara	ʔ a b x a q
أبد	ara	ʔ a b a d
أبد	ara	ʔ a b a d a
أبد	ara	ʔ a b b a d a
أبدا	ara	ʔ a b a d a n
أبدة	ara	ʔ u b b a d a
أبدى	ara	ʔ a b d aː
أبدي	ara	ʔ a b a d i j j
أبدية	ara	ʔ a b a d i j j a
أبذة	ara	ʔ u b b a ð a
أبر	ara	ʔ a b a r a
أبر	ara	ʔ a b a r r a
أبرأ	ara	ʔ a b r a ʔ
أبرز	ara	ʔ a b r a z
أبرز	ara	ʔ a b r a z a
أبرش	ara	ʔ a b r a ʃ
أبرشية	ara	ʔ a b r a ʃ i j j a
أبرص	ara	ʔ a b r a sˤ
أبرم	ara	ʔ a b r a m a
أبريل	ara	ʔ a b r iː l
أبستاق	ara	ʔ a b i s t aː q
أبسطة	ara	ʔ a b s i tˤ a
أبش	ara	ʔ a b a ʃ a
أبش	ara	ʔ a b a ʃ ʃ
أبش	ara	ʔ a b b a ʃ a
أبشع	ara	ʔ a b ʃ a ʕ
أبطح	ara	ʔ a b tˤ a ħ
أبطل	ara	ʔ a b tˤ a l a
أبقع	ara	ʔ a b q a ʕ
أبكار	ara	ʔ a b k aː r
أبكم	ara	ʔ a b k a m
أبلج	ara	ʔ a b l a d͡ʒ
أبلس	ara	ʔ a b l a s a
أبلق	ara	ʔ a b l a q
أبله	ara	ʔ a b l a h
أبناء	ara	ʔ a b n aː ʔ
أبنوس	ara	ʔ a b a n uː s
أبنوس	ara	ʔ a b n uː s
أبنيومون	ara	ʔ a b n i j uː m uː n
أبه	ara	ʔ a b a h a
أبه	ara	ʔ a b i h a
أبها	ara	ʔ a b h aː
أبهة	ara	ʔ u b b a h a
أبهج	ara	ʔ a b h a d͡ʒ a
أبهق	ara	ʔ a b h a q
أبهى	ara	ʔ a b h aː
أبواب	ara	ʔ a b w aː b
أبوان	ara	ʔ a b a w aː n
أبوة	ara	ʔ u b u w w a
أبوت	ara	ʔ u b uː t
أبود	ara	ʔ u b uː d
أبوديم	ara	ʔ a b uː d iː m
أبولو	ara	ʔ a b uː l uː
أبيدجان	ara	ʔ a b iː d d͡ʒ aː n
