# Turkish stress exceptions — word<TAB>1-based stressed syllable (default is final). From espeak-ng-portable.
adana	2
adıyaman	2
afyon	1
afyonkarahisar	4
ağrı	1
aksaray	1
allah	2
almanya	2
amasya	2
ankara	1
antalya	2
artvin	1
astsubay	1
avrupa	1
aydın	1
banka	1
bartın	1
batman	1
bayburt	1
bayram	2
bayrampaşa	2
bembeyaz	1
beşiktaş	2
beykoz	1
beylikdüzü	2
beyoğlu	1
bingöl	1
bitlis	1
bodrum	1
bolu	1
burdur	1
bursa	1
büyükçekmece	2
çanakkale	2
çankırı	1
çatalca	2
çekmeköy	2
çerkezköy	2
çorlu	1
çorum	1
denizli	2
dosdoğru	1
dümdüz	1
düzce	1
edirne	2
eğirdir	2
erzurum	1
fenerbahçe	2
galatasaray	2
gaziantep	2
giresun	2
hatay	1
hitler	1
ığdır	1
ısparta	2
ingiltere	3
insanca	2
iskenderun	2
istasyon	3
isveç	1
izmir	1
kaçın	1
kalkmadan	1
kastamonu	1
kayseri	1
kıpkırmızı	1
kıskıvrak	1
kilis	1
kırklareli	1
konya	1
kurtuluş	1
kütahya	2
lütfen	1
malatya	2
mardin	1
merhaba	1
mersin	1
mosmor	1
mudanya	2
muğla	1
niğde	1
onlar	2
ordu'da	1
orduda	3
otuzgün	2
pespembe	1
posta	1
pütürge	2
radyo	1
rize	1
sakarya	2
samsun	1
sapsarı	1
sarı	2
seben	2
sımsıcak	1
siirt	1
simsiyah	1
sinop	1
sivas	1
şırnak	1
şükrediyorum	1
şükretmek	1
tavşanlı	2
tekirdağ	2
tokat	1
trabzon	1
tunceli	1
türkiye	1
ukrayna	2
urfa	1
uşak	1
uyuma	2
yaşıyor	2
yozgat	1
yüzbaşı	1
# from espeak dictionary.jsonl (single-word $N stress entries)
benim	2
istanbul	2
ordu	1
yaptın	2
ama	1
