آئرلینڈ	urd	ɑːɪɾlɛːnɖ
آئی	urd	ɑːiː
آئین	urd	ɑːiːn
آئینہ	urd	ɑːiːnɑː
آب	urd	ɑːb
آباد	urd	ɑːbɑːd̪
آبادانی	urd	ɑːbɑːd̪ɑːniː
آبادی	urd	ɑːbɑːd̪iː
آبادیات	urd	ɑːbɑːd̪ɪjɑːt̪
آبدوز	urd	ɑːbd̪oːz
آبشار	urd	ɑːbʃɑːɾ
آبنائے	urd	ɑːbnɑːeː
آبچین	urd	ɑːbt͡ʃiːn
آبی	urd	ɑːbiː
آتش	urd	ɑːt̪ɪʃ
آتما	urd	ɑːt̪mɑː
آتنکوادی	urd	ɑːt̪əŋkʋɑːd̪iː
آج	urd	ɑːd͡ʒ
آخرت	urd	ɑːxɪɾət̪
آخری	urd	ɑːxɪɾiː
آخن	urd	ɑːxən
آخور	urd	ɑːxoːɾ
آدا	urd	ɑːd̪ɑː
آداب	urd	ɑːd̪ɑːb
آدر	urd	ɑːd̪əɾ
آدرنیہ	urd	ɑːd̪əɾnɪjɑː
آدم	urd	ɑːd̪əm
آدمی	urd	ɑːd̪miː
آدھا	urd	ɑːd̪ʱɑː
آدھنک	urd	ɑːd̪ʱʊnɪk
آدھوں	urd	ɑːd̪ʱõː
آدھی	urd	ɑːd̪ʱiː
آدھے	urd	ɑːd̪ʱeː
آذر	urd	ɑːzəɾ
آذربائیجان	urd	ɑːzəɾbɑːɪd͡ʒɑːn
آرام	urd	ɑːɾɑːm
آربل	urd	ɑːɾbəl
آرزو	urd	ɑːɾzuː
آرمبھ	urd	ɑːɾəmbʱ
آرمی	urd	ɑːɾmiː
آرمینیا	urd	ɑːɾmeːnɪjɑː
آروگیہ	urd	ɑːɾoːɡjɑː
آری	urd	ɑːɾiː
آریامن	urd	ɑːɾjəmən
آریہ	urd	ɑːɾj
آرے	urd	ɑːɾeː
آزاد	urd	ɑːzɑːd̪
آزادی	urd	ɑːzɑːd̪iː
آزادیاں	urd	ɑːzɑːd̪ɪjɑ̃ː
آزادیوں	urd	ɑːzɑːd̪ɪjõː
آزاری	urd	ɑːzɑːɾiː
آزمائش	urd	ɑːzmɑːɪʃ
آزمائشوں	urd	ɑːzmɑːɪʃõː
آزمائشیں	urd	ɑːzmɑːɪʃẽː
آزمانا	urd	ɑːzmɑːnɑː
آزمودگی	urd	ɑːzmuːd̪əɡiː
آزمودہ	urd	ɑːzmuːd̪ɑː
آس	urd	ɑːs
آسام	urd	ɑːsɑːm
آسامی	urd	ɑːsɑːmiː
آسان	urd	ɑːsɑːn
آسانی	urd	ɑːsɑːniː
آساں	urd	ɑːsɑ̃ː
آستھا	urd	ɑːst̪ʰɑː
آستین	urd	ɑːst̪iːn
آسرا	urd	ɑːsɾɑː
آسمان	urd	ɑːsmɑːn
آسمانوں	urd	ɑːsmɑːnõː
آسمانی	urd	ɑːsmɑːniː
آسماں	urd	ɑːsmɑ̃ː
آسن	urd	ɑːsən
آسند	urd	ɑːsənd̪
آسٹریا	urd	ɑːsʈɾɪjɑː
آسٹریلیا	urd	ɑːsʈɾeːlɪjɑː
آسکت	urd	ɑːsəkt̪
آسکول	urd	ɑːskoːl
آسیب	urd	ɑːseːb
آشا	urd	ɑːʃɑː
آشنا	urd	ɑːʃnɑː
آشچریہ	urd	ɑːʃt͡ʃəɾj
آشکارا	urd	ɑːʃkɑːɾɑː
آشیرواد	urd	ɑːʃiːɾʋɑːd̪
آغا	urd	ɑːɣɑː
آغاز	urd	ɑːɣɑːz
آغوش	urd	ɑːɣoːʃ
آفات	urd	ɑːfɑːt̪
آفت	urd	ɑːfət̪
آفتاب	urd	ɑːft̪ɑːb
آفتابی	urd	ɑːft̪ɑːbiː
آفتوں	urd	ɑːfət̪õː
آفتیں	urd	ɑːfət̪ẽː
آفریدی	urd	ɑːfɾiːd̪iː
آفرین	urd	ɑːfɾiːn
آفیسر	urd	ɑːfiːsəɾ
آقا	urd	ɑːqɑː
آقچہ	urd	ɑːqt͡ʃɑː
آلس	urd	ɑːləs
آلسی	urd	ɑːlsiː
آلنگن	urd	ɑːlɪŋɡən
آلو	urd	ɑːluː
آلود	urd	ɑːluːd̪
آلودگی	urd	ɑːluːd̪əɡiː
آلودگیاں	urd	ɑːluːd̪əɡɪjɑ̃ː
آلودگیو	urd	ɑːluːd̪əɡɪjoː
آلودگیوں	urd	ɑːluːd̪əɡɪjõː
آلودہ	urd	ɑːluːd̪ɑː
آلوچنا	urd	ɑːloːt͡ʃnɑː
آلوچہ	urd	ɑːluːt͡ʃɑː
آلچی	urd	ɑːlt͡ʃiː
آلہ	urd	ɑːlɑː
آم	urd	ɑːm
آمد	urd	ɑːməd̪
آمدنی	urd	ɑːmd̪əniː
آمر	urd	ɑːmɪɾ
آمریت	urd	ɑːmɪɾɪjət̪
آملہ	urd	ɑːmlɑː
آمنہ	urd	ɑːmɪnɑː
آموختہ	urd	ɑːmoːxt̪ɑː
آمود	urd	ɑːmoːd̪
آموزش	urd	ɑːmoːzɪʃ
آمیزش	urd	ɑːmeːzɪʃ
آنا	urd	ɑːnɑː
آندھی	urd	ɑːnd̪ʱiː
آندھیاں	urd	ɑːnd̪ʱɪjɑ̃ː
آندھیوں	urd	ɑːnd̪ʱɪjõː
آنساؤ	urd	ɑːnɪsɑːoː
آنساؤں	urd	ɑːnɪsɑːõː
آنسائیں	urd	ɑːnɪsɑːẽː
آنسو	urd	ɑ̃ːsuː
آنسہ	urd	ɑːnɪsɑː
آنول	urd	ɑ̃ːʋəl
آنچل	urd	ɑ̃ːt͡ʃəl
آنکھ	urd	ɑ̃ːkʰ
آنکھو	urd	ɑ̃ːŋkʰoː
آنکھوں	urd	ɑ̃ːkʰõː
آنکھیں	urd	ɑ̃ːkʰẽː
آنگن	urd	ɑːŋɡən
آنہ	urd	ɑːnə
آواران	urd	ɑːʋɑːɾɑːn
آوارہ	urd	ɑːʋɑːɾə
آواز	urd	ɑːʋɑːz
آوازو	urd	ɑːʋɑːzoː
آوازوں	urd	ɑːʋɑːzõː
آوازیں	urd	ɑːʋɑːzẽː
آوشيکتا	urd	ɑːʋəʃjəkt̪ɑː
آٹا	urd	ɑːʈɑː
آٹھ	urd	ɑːʈʰ
آٹھواں	urd	ɑːʈʰʋɑ̃ː
آٹھویں	urd	ɑːʈʰʋĩː
آپ	urd	ɑːp
آپا	urd	ɑːpɑː
آپی	urd	ɑːpiː
آچار	urd	ɑːt͡ʃɑːɾ
آڑو	urd	ɑːɽuː
آکاش	urd	ɑːkɑːʃ
آکاشی	urd	ɑːkɑːʃiː
آکرشت	urd	ɑːkəɾʃɪt̪
آکرمن	urd	ɑːkɾəmən
آکھیٹ	urd	ɑːkʰeːʈ
آگ	urd	ɑːɡ
آگار	urd	ɑːɡɑːɾ
آگاہ	urd	ɑːɡɑːɦ
آگرہ	urd	ɑːɡɾəɦ
آگھات	urd	ɑːɡʱɑːt̪
آگے	urd	ɑːɡeː
آہ	urd	ɑːɦ
آہستہ	urd	ɑːɦɪst̪ɑː
آہنگ	urd	ɑːɦəŋɡ
آہو	urd	ɑːɦuː
آیا	urd	ɑːjɑː
آیت	urd	ɑːjət̪
آیتوں	urd	ɑːjət̪õː
